Track ID,Class Name,x1,y1,x2,y2,Direction,Speed,Timestamp
437,motorcycle,1021.2,219.1,1079.5,311.8,Nord_In,34.15,2024-10-22_12-46-19
439,motorcycle,1003.4,224.7,1057.6,312.4,Nord_In,33.19,2024-10-22_12-46-20
436,motorcycle,1190.3,236.4,1247.2,332.6,Nord_Out,36.18,2024-10-22_12-46-24
436,motorcycle,1228.6,243.7,1265.8,303.9,Nord_In,22.77,2024-10-22_12-46-25
452,car,866.5,203.1,1002.2,313.7,Nord_In,25.46,2024-10-22_12-46-26
457,motorcycle,1172.8,222.5,1225.3,313.0,Nord_Out,28.8,2024-10-22_12-46-27
459,motorcycle,1163.2,223.5,1212.5,313.4,Nord_Out,14.84,2024-10-22_12-46-27
459,motorcycle,1168.6,226.4,1221.1,311.1,Nord_In,14.84,2024-10-22_12-46-28
476,motorcycle,1224.9,230.8,1268.8,313.2,Nord_Out,0.0,2024-10-22_12-46-28
466,car,897.3,206.2,1034.7,312.7,Nord_In,26.21,2024-10-22_12-46-29
468,motorcycle,921.5,218.3,977.4,313.3,Nord_In,22.77,2024-10-22_12-46-30
456,car,1055.3,196.4,1187.5,314.0,Nord_Out,18.0,2024-10-22_12-46-32
440,truck,1057.2,166.7,1235.6,313.9,Nord_Out,18.0,2024-10-22_12-46-36
491,motorcycle,931.4,219.9,984.6,311.8,Nord_In,37.59,2024-10-22_12-46-37
489,car,1065.7,212.3,1185.0,315.0,Nord_Out,21.6,2024-10-22_12-46-39
497,motorcycle,1099.6,218.7,1147.6,314.4,Nord_Out,21.6,2024-10-22_12-46-41
502,motorcycle,1190.2,224.4,1243.0,312.7,Nord_Out,30.0,2024-10-22_12-46-41
502,motorcycle,1197.4,223.6,1245.6,311.3,Nord_In,28.12,2024-10-22_12-46-41
502,motorcycle,1200.8,225.7,1252.9,313.6,Nord_Out,26.47,2024-10-22_12-46-41
482,car,1087.2,206.9,1214.9,315.2,Nord_Out,25.2,2024-10-22_12-46-44
489,motorcycle,933.5,218.7,985.0,312.4,Nord_In,26.21,2024-10-22_12-46-45
506,motorcycle,1157.3,219.0,1211.7,313.4,Nord_Out,29.02,2024-10-22_12-46-48
517,motorcycle,891.1,219.3,944.1,312.8,Nord_In,33.19,2024-10-22_12-46-50
522,motorcycle,1152.7,228.6,1210.8,314.0,Nord_Out,29.02,2024-10-22_12-46-53
522,motorcycle,1172.8,230.4,1223.5,310.7,Nord_In,29.02,2024-10-22_12-46-53
522,motorcycle,1196.5,225.4,1237.5,313.9,Nord_Out,25.46,2024-10-22_12-46-53
525,motorcycle,908.2,214.9,962.3,313.1,Nord_In,26.21,2024-10-22_12-46-55
521,motorcycle,1213.1,220.4,1265.1,313.8,Nord_Out,21.9,2024-10-22_12-46-56
526,motorcycle,861.5,213.3,913.4,313.4,Nord_In,26.21,2024-10-22_12-46-57
534,car,873.7,211.0,1027.5,314.9,Nord_In,26.21,2024-10-22_12-47-00
530,motorcycle,822.0,221.5,869.2,313.7,Nord_In,26.21,2024-10-22_12-47-00
537,motorcycle,970.7,219.5,1025.2,312.5,Nord_In,21.9,2024-10-22_12-47-01
538,motorcycle,822.3,214.8,868.4,312.7,Nord_In,21.9,2024-10-22_12-47-02
542,motorcycle,944.4,221.0,996.8,313.8,Nord_In,22.77,2024-10-22_12-47-03
557,motorcycle,1184.9,225.9,1237.3,313.1,Nord_Out,0.0,2024-10-22_12-47-07
557,motorcycle,1203.1,229.1,1263.6,312.0,Nord_In,0.0,2024-10-22_12-47-07
557,motorcycle,1208.0,231.4,1276.5,316.3,Nord_Out,0.0,2024-10-22_12-47-07
553,motorcycle,876.4,218.7,934.6,314.3,Nord_In,19.39,2024-10-22_12-47-08
555,motorcycle,947.1,222.6,1005.4,313.6,Nord_In,26.21,2024-10-22_12-47-09
562,motorcycle,929.2,224.2,982.9,313.5,Nord_In,26.21,2024-10-22_12-47-10
567,truck,844.0,200.2,1000.6,314.1,Nord_In,21.9,2024-10-22_12-47-11
572,motorcycle,923.1,224.8,978.8,313.0,Nord_In,22.77,2024-10-22_12-47-13
581,motorcycle,799.1,213.8,847.8,314.4,Nord_In,21.9,2024-10-22_12-47-15
585,motorcycle,971.2,219.9,1032.2,313.7,Nord_In,29.69,2024-10-22_12-47-15
602,car,896.8,201.8,1040.9,311.9,Nord_In,26.21,2024-10-22_12-47-20
608,motorcycle,962.0,221.6,1016.9,312.7,Nord_In,26.83,2024-10-22_12-47-22
604,motorcycle,878.1,218.9,935.8,312.4,Nord_In,33.19,2024-10-22_12-47-22
607,motorcycle,935.5,223.7,994.2,313.3,Nord_In,30.76,2024-10-22_12-47-23
610,motorcycle,949.1,231.0,1000.5,311.8,Nord_In,30.76,2024-10-22_12-47-24
612,motorcycle,860.2,209.3,922.9,314.4,Nord_In,30.76,2024-10-22_12-47-25
613,motorcycle,944.2,224.7,1005.4,314.5,Nord_In,24.15,2024-10-22_12-47-25
558,car,1115.0,218.1,1258.3,313.0,Nord_Out,11.38,2024-10-22_12-47-26
615,motorcycle,1001.5,226.8,1063.8,312.7,Nord_In,27.42,2024-10-22_12-47-26
618,motorcycle,1093.2,228.1,1127.8,288.2,Nord_In,78.21,2024-10-22_12-47-26
617,car,828.0,213.7,959.6,315.3,Nord_In,22.77,2024-10-22_12-47-28
617,car,823.8,209.9,953.2,316.1,Nord_Out,22.77,2024-10-22_12-47-28
617,car,820.8,202.9,948.4,313.2,Nord_In,19.39,2024-10-22_12-47-28
628,motorcycle,807.9,212.6,864.3,314.4,Nord_In,26.21,2024-10-22_12-47-30
558,motorcycle,887.6,216.2,934.0,314.1,Nord_In,26.21,2024-10-22_12-47-31
649,car,855.3,201.3,991.7,313.9,Nord_In,25.46,2024-10-22_12-47-33
672,motorcycle,823.1,210.7,881.5,314.8,Nord_In,0.0,2024-10-22_12-47-38
678,motorcycle,903.3,219.2,955.1,312.3,Nord_In,29.69,2024-10-22_12-47-42
682,motorcycle,876.6,221.4,932.3,315.3,Nord_In,26.21,2024-10-22_12-47-43
688,motorcycle,972.9,231.4,1041.8,312.2,Nord_In,26.21,2024-10-22_12-47-45
688,motorcycle,958.6,220.6,1021.7,330.0,Nord_Out,20.99,2024-10-22_12-47-45
688,motorcycle,909.5,213.5,948.8,294.7,Nord_In,29.69,2024-10-22_12-47-45
691,motorcycle,817.5,209.0,863.2,314.9,Nord_In,26.21,2024-10-22_12-47-46
693,motorcycle,902.2,214.5,951.9,313.5,Nord_In,26.21,2024-10-22_12-47-47
700,car,827.2,191.4,960.1,313.2,Nord_In,30.76,2024-10-22_12-47-48
705,motorcycle,1144.3,220.6,1180.8,313.4,Nord_Out,28.8,2024-10-22_12-47-49
687,motorcycle,1078.2,221.5,1104.7,314.7,Nord_Out,14.4,2024-10-22_12-47-50
711,car,782.8,212.9,915.2,313.7,Nord_In,22.77,2024-10-22_12-47-51
722,motorcycle,960.1,224.8,987.7,316.2,Nord_Out,26.51,2024-10-22_12-47-51
722,motorcycle,930.1,214.8,965.5,311.0,Nord_In,14.84,2024-10-22_12-47-51
722,motorcycle,926.5,218.8,960.4,318.4,Nord_Out,11.38,2024-10-22_12-47-52
710,motorcycle,1069.7,235.0,1105.6,321.3,Nord_Out,18.0,2024-10-22_12-47-53
707,motorcycle,898.2,221.3,934.6,316.9,Nord_Out,39.6,2024-10-22_12-47-53
726,motorcycle,971.6,212.5,1004.8,315.4,Nord_Out,21.9,2024-10-22_12-47-54
716,motorcycle,1036.8,217.9,1062.8,314.1,Nord_Out,29.02,2024-10-22_12-47-54
738,motorcycle,841.1,218.3,879.3,318.5,Nord_Out,28.12,2024-10-22_12-47-54
740,motorcycle,902.6,217.1,933.2,315.7,Nord_Out,18.95,2024-10-22_12-47-55
745,motorcycle,1056.1,228.3,1080.9,314.2,Nord_Out,0.0,2024-10-22_12-47-55
742,motorcycle,981.7,221.4,1008.9,317.8,Nord_Out,21.18,2024-10-22_12-47-55
751,motorcycle,875.9,230.6,913.6,317.2,Nord_Out,0.0,2024-10-22_12-47-56
747,motorcycle,980.8,213.8,1011.9,316.1,Nord_Out,25.2,2024-10-22_12-47-57
408,car,740.9,197.1,873.0,318.1,Nord_Out,18.36,2024-10-22_12-47-57
749,motorcycle,977.9,227.3,1001.1,331.4,Nord_Out,43.8,2024-10-22_12-47-58
741,motorcycle,912.4,211.9,942.0,316.1,Nord_Out,21.6,2024-10-22_12-47-58
762,motorcycle,906.4,226.1,940.7,317.6,Nord_Out,0.0,2024-10-22_12-47-59
752,motorcycle,1049.4,222.4,1079.2,316.4,Nord_Out,25.46,2024-10-22_12-47-59
743,motorcycle,903.3,219.0,941.2,318.5,Nord_Out,21.9,2024-10-22_12-48-00
757,motorcycle,740.3,218.9,789.6,317.0,Nord_Out,21.9,2024-10-22_12-48-00
774,motorcycle,826.6,218.7,864.4,318.0,Nord_Out,0.0,2024-10-22_12-48-00
756,motorcycle,1004.6,234.3,1027.6,321.5,Nord_Out,32.6,2024-10-22_12-48-00
764,motorcycle,985.2,229.0,1010.7,320.5,Nord_Out,39.6,2024-10-22_12-48-01
775,motorcycle,1021.5,223.5,1047.8,315.5,Nord_Out,40.31,2024-10-22_12-48-01
773,motorcycle,953.4,218.0,985.0,316.3,Nord_Out,51.61,2024-10-22_12-48-01
768,motorcycle,1018.6,217.0,1049.2,314.6,Nord_Out,46.94,2024-10-22_12-48-02
779,motorcycle,957.3,208.6,987.7,317.4,Nord_Out,32.78,2024-10-22_12-48-02
727,car,833.9,211.4,926.6,319.0,Nord_Out,21.9,2024-10-22_12-48-03
785,motorcycle,962.8,220.0,990.2,299.9,Nord_In,0.0,2024-10-22_12-48-03
785,motorcycle,952.0,226.7,982.1,317.4,Nord_Out,0.0,2024-10-22_12-48-03
784,motorcycle,916.5,232.0,950.7,319.3,Nord_Out,36.0,2024-10-22_12-48-04
783,motorcycle,994.9,218.0,1026.0,315.6,Nord_Out,32.4,2024-10-22_12-48-04
