Track ID,Class Name,x1,y1,x2,y2,Direction,Speed,Timestamp
238,motorcycle,176.6,715.3,287.9,856.2,West_Out,15.48,2024-10-22_12-49-22
240,motorcycle,271.4,624.1,367.0,723.8,West_Out,12.58,2024-10-22_12-49-22
234,motorcycle,823.8,780.1,959.3,951.2,South_In,18.0,2024-10-22_12-49-23
243,motorcycle,226.1,645.9,350.9,788.5,West_Out,0.0,2024-10-22_12-49-23
229,motorcycle,1590.1,532.9,1669.1,633.8,East_In,25.2,2024-10-22_12-49-23
238,motorcycle,764.3,780.7,898.8,959.4,South_In,18.0,2024-10-22_12-49-25
239,car,1042.1,492.4,1172.2,575.6,Nord_Out,11.38,2024-10-22_12-49-25
245,truck,150.1,618.8,401.0,777.3,West_Out,5.62,2024-10-22_12-49-26
246,motorcycle,120.5,758.8,242.7,907.9,West_Out,7.95,2024-10-22_12-49-26
232,motorcycle,1589.4,544.3,1663.7,631.7,East_In,21.6,2024-10-22_12-49-26
249,motorcycle,175.8,725.0,282.3,856.1,West_Out,15.48,2024-10-22_12-49-27
248,motorcycle,250.0,655.8,344.5,762.3,West_Out,13.85,2024-10-22_12-49-27
236,motorcycle,1557.9,537.8,1619.8,619.0,East_In,28.8,2024-10-22_12-49-27
240,motorcycle,782.2,522.5,818.7,590.1,Nord_In,20.99,2024-10-22_12-49-27
246,motorcycle,414.7,810.2,549.8,992.2,South_In,18.0,2024-10-22_12-49-27
235,motorcycle,1532.8,538.0,1588.6,610.8,East_In,18.0,2024-10-22_12-49-27
251,motorcycle,232.3,643.3,347.9,761.3,West_Out,13.85,2024-10-22_12-49-28
249,motorcycle,666.4,792.9,805.7,965.9,South_In,18.0,2024-10-22_12-49-28
243,motorcycle,1599.0,545.0,1661.6,633.8,East_In,18.36,2024-10-22_12-49-29
239,car,1470.5,516.8,1647.4,610.4,East_In,10.18,2024-10-22_12-49-30
242,motorcycle,1582.7,543.5,1644.5,626.0,East_In,18.36,2024-10-22_12-49-30
253,truck,128.8,583.1,424.4,780.3,West_Out,8.05,2024-10-22_12-49-30
250,motorcycle,1585.6,549.0,1642.9,629.4,East_In,18.0,2024-10-22_12-49-32
245,car,805.4,511.9,868.6,587.7,Nord_In,14.84,2024-10-22_12-49-32
248,motorcycle,1536.0,534.1,1597.2,612.3,East_In,18.0,2024-10-22_12-49-32
251,motorcycle,1626.1,550.2,1691.6,625.8,East_In,21.6,2024-10-22_12-49-33
255,car,135.4,635.5,419.7,781.1,West_Out,8.18,2024-10-22_12-49-34
256,car,70.1,670.8,378.4,849.0,West_Out,8.39,2024-10-22_12-49-37
253,car,1530.1,499.8,1701.4,628.5,East_In,25.2,2024-10-22_12-49-37
256,car,477.7,710.2,823.6,972.0,South_In,15.27,2024-10-22_12-49-39
257,car,69.7,689.6,384.1,849.0,West_Out,6.06,2024-10-22_12-49-41
255,car,1535.5,529.9,1708.3,633.1,East_In,14.4,2024-10-22_12-49-42
257,car,543.4,740.7,895.6,968.4,South_In,15.27,2024-10-22_12-49-43
259,motorcycle,110.4,844.8,203.5,1018.7,South_Out,8.05,2024-10-22_12-49-45
260,motorcycle,961.5,525.5,990.4,584.5,Nord_Out,36.0,2024-10-22_12-49-45
259,motorcycle,65.6,827.8,157.1,997.7,West_In,10.18,2024-10-22_12-49-45
262,motorcycle,919.2,522.0,944.3,591.9,Nord_Out,24.55,2024-10-22_12-49-46
261,motorcycle,138.6,829.5,243.9,1020.0,South_Out,10.18,2024-10-22_12-49-46
261,motorcycle,72.6,806.0,177.3,979.5,West_In,10.18,2024-10-22_12-49-46
266,motorcycle,882.2,521.7,910.7,585.9,Nord_Out,0.0,2024-10-22_12-49-47
263,motorcycle,999.7,534.5,1039.1,607.1,Nord_Out,0.0,2024-10-22_12-49-47
273,motorcycle,142.4,842.5,250.2,1016.9,South_Out,0.0,2024-10-22_12-49-48
267,car,893.2,507.2,965.5,585.1,Nord_Out,18.0,2024-10-22_12-49-48
262,motorcycle,1215.2,726.3,1318.3,911.8,South_In,36.0,2024-10-22_12-49-48
275,motorcycle,1001.0,520.6,1028.9,584.2,Nord_Out,0.0,2024-10-22_12-49-48
273,motorcycle,67.8,816.1,170.0,981.7,West_In,14.97,2024-10-22_12-49-49
266,motorcycle,1179.0,737.6,1267.1,913.1,South_In,36.0,2024-10-22_12-49-49
260,motorcycle,1313.8,715.9,1420.5,903.5,South_In,28.8,2024-10-22_12-49-49
279,motorcycle,1387.1,726.3,1489.7,898.3,South_In,25.2,2024-10-22_12-49-50
263,motorcycle,1271.1,718.2,1367.7,909.4,South_In,25.46,2024-10-22_12-49-50
278,car,990.4,502.6,1066.9,579.7,Nord_Out,14.84,2024-10-22_12-49-53
275,motorcycle,1354.4,731.0,1444.9,898.2,South_In,25.46,2024-10-22_12-49-54
281,motorcycle,1345.4,730.5,1431.5,896.9,South_In,28.8,2024-10-22_12-49-54
282,car,892.4,493.3,967.5,584.2,Nord_Out,14.4,2024-10-22_12-49-54
267,car,1104.5,694.0,1327.8,913.5,South_In,21.6,2024-10-22_12-49-54
284,motorcycle,1374.3,715.8,1489.2,898.2,South_In,25.2,2024-10-22_12-49-55
286,motorcycle,1295.1,722.1,1399.5,902.0,South_In,25.2,2024-10-22_12-49-56
278,car,1214.5,666.6,1454.3,904.1,South_In,21.9,2024-10-22_12-49-57
288,car,997.9,503.9,1070.2,579.3,Nord_Out,18.0,2024-10-22_12-49-58
290,motorcycle,812.0,525.8,842.9,589.0,Nord_Out,19.12,2024-10-22_12-49-59
289,car,866.4,507.0,935.7,586.6,Nord_Out,14.84,2024-10-22_12-49-59
282,truck,1061.2,613.6,1307.4,917.2,South_In,21.6,2024-10-22_12-49-59
