Track ID,Class Name,x1,y1,x2,y2,Direction,Speed,Timestamp
176,motorcycle,827.8,769.4,892.9,942.4,South_Out,0.0,2024-10-11_13-23-57
173,car,794.1,515.4,863.9,587.4,Nord_In,14.84,2024-10-11_13-23-59
177,car,905.9,720.1,1112.9,923.3,South_Out,0.0,2024-10-11_13-24-00
178,motorcycle,820.8,769.6,882.5,950.3,South_Out,0.0,2024-10-11_13-24-00
174,motorcycle,758.8,524.3,782.5,591.0,Nord_In,14.4,2024-10-11_13-24-02
180,motorcycle,1149.0,737.4,1211.7,912.4,South_Out,0.0,2024-10-11_13-24-02
181,car,1270.5,696.0,1454.3,884.5,South_Out,0.0,2024-10-11_13-24-02
182,motorcycle,828.5,766.4,893.1,945.3,South_Out,0.0,2024-10-11_13-24-02
175,car,805.8,515.2,876.5,588.0,Nord_In,14.4,2024-10-11_13-24-03
176,motorcycle,773.3,526.7,795.4,590.7,Nord_In,18.36,2024-10-11_13-24-04
186,motorcycle,761.5,769.5,828.2,947.3,South_Out,0.0,2024-10-11_13-24-05
187,car,898.2,700.5,1107.2,927.1,South_Out,0.0,2024-10-11_13-24-05
185,motorcycle,1513.1,732.9,1577.1,882.6,South_In,23.68,2024-10-11_13-24-06
181,car,1519.4,526.2,1676.3,622.6,East_In,22.77,2024-10-11_13-24-09
191,motorcycle,245.9,654.5,362.3,775.7,West_Out,0.0,2024-10-11_13-24-09
188,motorcycle,1545.1,541.4,1595.5,614.7,East_In,14.84,2024-10-11_13-24-12
194,motorcycle,167.0,839.1,273.9,1009.6,South_Out,12.94,2024-10-11_13-24-15
198,motorcycle,211.0,700.0,300.1,824.8,West_Out,0.0,2024-10-11_13-24-16
194,motorcycle,80.7,807.9,178.8,965.3,West_In,12.98,2024-10-11_13-24-16
191,motorcycle,1618.1,540.5,1664.2,609.5,East_In,36.18,2024-10-11_13-24-18
202,motorcycle,1676.0,578.8,1722.6,670.4,East_Out,0.0,2024-10-11_13-24-19
200,motorcycle,196.5,714.5,272.4,839.9,West_Out,0.0,2024-10-11_13-24-19
201,motorcycle,722.6,781.3,792.6,961.1,South_In,0.0,2024-10-11_13-24-19
198,motorcycle,710.8,799.9,790.2,967.7,South_In,20.36,2024-10-11_13-24-20
209,motorcycle,177.6,729.4,293.2,855.7,West_Out,0.0,2024-10-11_13-24-21
208,car,178.0,634.1,409.9,758.7,West_Out,7.5,2024-10-11_13-24-22
